State,District,Season,Crop,Year,Area,Rainfall,Production,Humidity,Min Temperature,Max Temperature,Temperature
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2000,1,238.1848605,5,71,19,42,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2002,19,278.3220754,71,72,18,43,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2003,15,213.0060075,62,69,20,45,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2004,6,84.3830625,33,69,18,39,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2005,5,123.5870885,28,70,19,40,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2006,5,88.54117405,29,70,18,42,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2008,2,88.15134784,12,70,18,42,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2011,22,87.90207186,121,74,17,41,28
TAMIL NADU,thiruvallur,Whole Year,Turmeric,2013,3,87.51675599,11,71,19,41,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,1997,5,71.64214633,30,69,19,43,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2002,6,79.41017886,22,72,18,43,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2003,6,104.2902649,25,69,20,45,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2004,4,73.16260541,22,69,18,39,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2005,5,77.50730045,28,70,19,40,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2006,4,103.4333584,23,70,18,42,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2007,4,90.97037749,21,72,18,41,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2008,4,98.35022484,12,70,18,42,28
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2009,2,72.24235417,10,69,19,42,29
TAMIL NADU,thiruvarur,Whole Year,Turmeric,2011,8,67.30652951,44,74,17,41,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,1998,6,78.26537746,36,71,19,44,29
TAMIL NADU,tirunelveli,Whole Year,Turmeric,1999,14,68.31094812,79,72,18,39,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2000,7,78.2167427,38,71,19,42,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2002,6,66.92997856,22,72,18,43,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2003,6,80.08566488,25,69,20,45,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2004,2,69.30897207,11,69,18,39,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2005,4,84.46766434,22,70,19,40,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2006,7,56.05597203,40,70,18,42,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2007,5,78.09841434,27,72,18,41,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2008,5,92.44120119,29,70,18,42,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2009,3,99.42970973,15,69,19,42,29
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2011,9,89.05270632,49,74,17,41,28
TAMIL NADU,tirunelveli,Whole Year,Turmeric,2013,5,134.912375,18,71,19,41,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,1997,259,132.1243646,1580,69,19,43,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,1998,213,134.3930304,1296,71,19,44,29
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,1999,462,134.8285859,2606,72,18,39,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2000,262,137.1702818,1478,71,19,42,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2002,191,124.4344402,713,72,18,43,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2003,288,136.1544533,1197,69,20,45,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2004,466,140.8889544,2554,69,18,39,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2005,422,150.8494129,3268,70,19,40,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2006,454,109.4423677,4959,70,18,42,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2007,347,122.0787806,1856,72,18,41,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2008,302,156.0423151,1742,70,18,42,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2009,367,169.4318772,1860,69,19,42,29
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2011,1246,146.9273741,6826,74,17,41,28
TAMIL NADU,tiruvannamalai,Whole Year,Turmeric,2013,638,119.1202083,2559,71,19,41,28
TAMIL NADU,vellore,Whole Year,Turmeric,1997,331,97.35760069,2010,69,19,43,28
TAMIL NADU,vellore,Whole Year,Turmeric,1998,435,115.6840501,2647,71,19,44,29
TAMIL NADU,vellore,Whole Year,Turmeric,1999,539,112.4236708,3040,72,18,39,28
TAMIL NADU,vellore,Whole Year,Turmeric,2000,445,120.6676922,2510,71,19,42,28
TAMIL NADU,vellore,Whole Year,Turmeric,2002,426,98.86130768,1588,72,18,43,28
TAMIL NADU,vellore,Whole Year,Turmeric,2003,196,129.2146923,814,69,20,45,28
TAMIL NADU,vellore,Whole Year,Turmeric,2004,657,127.426641,3600,69,18,39,28
TAMIL NADU,vellore,Whole Year,Turmeric,2005,718,132.1746368,3963,70,19,40,28
TAMIL NADU,vellore,Whole Year,Turmeric,2006,861,93.3671364,4947,70,18,42,28
TAMIL NADU,vellore,Whole Year,Turmeric,2007,760,114.6913447,4064,72,18,41,28
TAMIL NADU,vellore,Whole Year,Turmeric,2008,683,139.2084454,3940,70,18,42,28
TAMIL NADU,vellore,Whole Year,Turmeric,2009,711,165.8685864,3603,69,19,42,29
TAMIL NADU,vellore,Whole Year,Turmeric,2011,1824,130.4827819,9992,74,17,41,28
TAMIL NADU,vellore,Whole Year,Turmeric,2013,739,100.3154722,4713,71,19,41,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,1999,25,99.99670602,144,72,18,39,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,2002,1,99.54630883,4,72,18,43,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,2004,2,97.9266924,11,69,18,39,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,2006,9,95.5355187,52,70,18,42,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,2007,1,88.10387656,5,72,18,41,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,2011,1,89.09598971,5,74,17,41,28
TAMIL NADU,virudhunagar,Whole Year,Turmeric,2013,4,93.22591581,15,71,19,41,28
TELANGANA,adilabad,Whole Year,Turmeric,2000,7125,105.4166597,26933,59,11,42,26
TELANGANA,adilabad,Whole Year,Turmeric,2001,7118,71.70072164,21076,61,12,42,26
TELANGANA,adilabad,Whole Year,Turmeric,2002,6250,85.57706014,26538,62,11,41,27
TELANGANA,adilabad,Whole Year,Turmeric,2003,6394,108.590005,24815,59,11,43,27
TELANGANA,adilabad,Whole Year,Turmeric,2004,6407,119.2459792,28735,57,11,41,27
TELANGANA,adilabad,Whole Year,Turmeric,2005,6571,111.1615971,33893,57,10,43,27
TELANGANA,adilabad,Whole Year,Turmeric,2006,6791,122.8070694,30953,57,12,41,28
TELANGANA,adilabad,Whole Year,Turmeric,2008,5096,130.3749225,19217,58,12,41,26
TELANGANA,adilabad,Whole Year,Turmeric,2009,5701,120.4746602,20809,55,11,40,26
TELANGANA,adilabad,Whole Year,Turmeric,2010,6245,127.5412217,43259,63,9,41,25
TELANGANA,adilabad,Whole Year,Turmeric,2011,7584,123.366189,34014,57,8,39,25
TELANGANA,adilabad,Kharif,Turmeric,2013,6083,119.0213491,40884,58,7,45,26
TELANGANA,karimnagar,Whole Year,Turmeric,2000,14963,114.6808624,81144,59,11,42,26
TELANGANA,karimnagar,Whole Year,Turmeric,2001,13979,123.4777385,59439,61,12,42,26
TELANGANA,karimnagar,Whole Year,Turmeric,2002,12350,137.8700615,73371,62,11,41,27
TELANGANA,karimnagar,Whole Year,Turmeric,2003,14422,103.5340885,108670,59,11,43,27
TELANGANA,karimnagar,Whole Year,Turmeric,2004,15368,105.646424,104963,57,11,41,27
TELANGANA,karimnagar,Whole Year,Turmeric,2005,20020,141.5198687,181101,57,10,43,27
TELANGANA,karimnagar,Whole Year,Turmeric,2006,15765,142.3106519,126388,57,12,41,28
TELANGANA,karimnagar,Whole Year,Turmeric,2008,19163,132.1984698,133010,58,12,41,26
TELANGANA,karimnagar,Whole Year,Turmeric,2009,12813,91.8295,72932,55,11,40,26
TELANGANA,karimnagar,Whole Year,Turmeric,2010,17873,134.8292083,124021,63,9,41,25
TELANGANA,karimnagar,Whole Year,Turmeric,2011,17883,90.08060069,106207,57,8,39,25
TELANGANA,karimnagar,Kharif,Turmeric,2013,14487,91.89021672,91312,58,7,45,26
TELANGANA,khammam,Whole Year,Turmeric,2000,771,89.07238345,3877,59,11,42,26
TELANGANA,khammam,Whole Year,Turmeric,2001,357,92.12961529,1403,61,12,42,26
TELANGANA,khammam,Whole Year,Turmeric,2002,144,70.12855127,731,62,11,41,27
TELANGANA,khammam,Whole Year,Turmeric,2003,182,83.97837927,956,59,11,43,27
TELANGANA,khammam,Whole Year,Turmeric,2004,257,110.7971983,1636,57,11,41,27
TELANGANA,khammam,Whole Year,Turmeric,2005,265,77.20459986,2019,57,10,43,27
TELANGANA,khammam,Whole Year,Turmeric,2006,274,80.18413194,1683,57,12,41,28
TELANGANA,khammam,Whole Year,Turmeric,2008,196,79.68609433,1223,58,12,41,26
TELANGANA,khammam,Whole Year,Turmeric,2009,130,84.90142453,724,55,11,40,26
TELANGANA,khammam,Whole Year,Turmeric,2010,395,79.25553538,2657,63,9,41,25
TELANGANA,khammam,Whole Year,Turmeric,2011,768,82.43905233,4209,57,8,39,25
TELANGANA,khammam,Kharif,Turmeric,2013,252,71.89692103,1280,58,7,45,26
TELANGANA,mahbubnagar,Whole Year,Turmeric,2000,141,78.90491009,709,59,11,42,26
TELANGANA,mahbubnagar,Whole Year,Turmeric,2001,106,78.36074251,417,61,12,42,26
TELANGANA,mahbubnagar,Whole Year,Turmeric,2002,68,88.23481188,345,62,11,41,27
TELANGANA,mahbubnagar,Whole Year,Turmeric,2003,121,57.24098432,635,59,11,43,27
TELANGANA,mahbubnagar,Whole Year,Turmeric,2004,57,74.05908203,363,57,11,41,27
TELANGANA,mahbubnagar,Whole Year,Turmeric,2005,31,92.79825684,236,57,10,43,27
TELANGANA,mahbubnagar,Whole Year,Turmeric,2006,84,104.162856,516,57,12,41,28
TELANGANA,mahbubnagar,Whole Year,Turmeric,2008,121,95.87045039,755,58,12,41,26
TELANGANA,mahbubnagar,Whole Year,Turmeric,2009,27,76.05870833,150,55,11,40,26
TELANGANA,mahbubnagar,Whole Year,Turmeric,2010,36,95.38880903,242,63,9,41,25
TELANGANA,mahbubnagar,Whole Year,Turmeric,2011,44,81.50723409,241,57,8,39,25
TELANGANA,mahbubnagar,Kharif,Turmeric,2013,25,77.33118617,127,58,7,45,26
TELANGANA,medak,Whole Year,Turmeric,2000,2382,78.48298046,11979,59,11,42,26
TELANGANA,medak,Whole Year,Turmeric,2001,1966,73.78991504,7729,61,12,42,26
TELANGANA,medak,Whole Year,Turmeric,2002,1377,66.16899292,6991,62,11,41,27
TELANGANA,medak,Whole Year,Turmeric,2003,1176,70.44424941,6176,59,11,43,27
TELANGANA,medak,Whole Year,Turmeric,2004,1382,84.32052078,8799,57,11,41,27
TELANGANA,medak,Whole Year,Turmeric,2005,1532,55.17721007,11672,57,10,43,27
TELANGANA,medak,Whole Year,Turmeric,2006,1774,69.02826751,7387,57,12,41,28
TELANGANA,medak,Whole Year,Turmeric,2008,1872,88.79810563,5594,58,12,41,26
TELANGANA,medak,Whole Year,Turmeric,2009,1384,87.67129934,4198,55,11,40,26
TELANGANA,medak,Whole Year,Turmeric,2010,1216,98.10562708,3416,63,9,41,25
TELANGANA,medak,Whole Year,Turmeric,2011,2091,84.096875,6566,57,8,39,25
TELANGANA,medak,Kharif,Turmeric,2013,1385,99.39682292,3974,58,7,45,26
TELANGANA,nalgonda,Whole Year,Turmeric,2000,47,81.15448524,236,59,11,42,26
TELANGANA,nalgonda,Whole Year,Turmeric,2001,86,80.45329044,338,61,12,42,26
TELANGANA,nalgonda,Whole Year,Turmeric,2002,36,74.81541868,183,62,11,41,27
TELANGANA,nalgonda,Whole Year,Turmeric,2005,7,76.53095156,53,57,10,43,27
TELANGANA,nalgonda,Whole Year,Turmeric,2006,5,62.86541263,31,57,12,41,28
TELANGANA,nalgonda,Whole Year,Turmeric,2010,2,72.11386772,13,63,9,41,25
TELANGANA,nalgonda,Whole Year,Turmeric,2011,213,87.35823898,1168,57,8,39,25
TELANGANA,nalgonda,Kharif,Turmeric,2013,10,60.08518658,51,58,7,45,26
TELANGANA,nizamabad,Whole Year,Turmeric,2000,11308,60.71668222,77652,59,11,42,26
TELANGANA,nizamabad,Whole Year,Turmeric,2001,10317,84.93530685,50909,61,12,42,26
TELANGANA,nizamabad,Whole Year,Turmeric,2002,9954,80.82946741,54787,62,11,41,27
TELANGANA,nizamabad,Whole Year,Turmeric,2003,9568,93.30317686,28321,59,11,43,27
TELANGANA,nizamabad,Whole Year,Turmeric,2004,8760,99.22542361,78866,57,11,41,27
TELANGANA,nizamabad,Whole Year,Turmeric,2005,11079,83.59190466,100331,57,10,43,27
TELANGANA,nizamabad,Whole Year,Turmeric,2006,11044,92.76849205,73155,57,12,41,28
TELANGANA,nizamabad,Whole Year,Turmeric,2008,9409,68.04345767,88840,58,12,41,26
TELANGANA,nizamabad,Whole Year,Turmeric,2009,9778,83.17445481,90231,55,11,40,26
TELANGANA,nizamabad,Whole Year,Turmeric,2010,11015,103.7018712,96381,63,9,41,25
TELANGANA,nizamabad,Whole Year,Turmeric,2011,11943,81.1925726,97933,57,8,39,25
TELANGANA,nizamabad,Kharif,Turmeric,2013,13250,87.79679965,55359,58,7,45,26
TELANGANA,rangareddi,Whole Year,Turmeric,2000,6843,94.82490833,34413,59,11,42,26
TELANGANA,rangareddi,Whole Year,Turmeric,2001,5449,73.07125694,21420,61,12,42,26
TELANGANA,rangareddi,Whole Year,Turmeric,2002,5132,77.73552141,26055,62,11,41,27
TELANGANA,rangareddi,Whole Year,Turmeric,2003,5221,79.76546012,27421,59,11,43,27
TELANGANA,rangareddi,Whole Year,Turmeric,2004,4710,73.47870501,29989,57,11,41,27
TELANGANA,rangareddi,Whole Year,Turmeric,2005,5056,78.36460212,38522,57,10,43,27
TELANGANA,rangareddi,Whole Year,Turmeric,2006,4826,69.01780018,15757,57,12,41,28
TELANGANA,rangareddi,Whole Year,Turmeric,2008,3744,74.01490001,13928,58,12,41,26
TELANGANA,rangareddi,Whole Year,Turmeric,2009,3517,71.423075,9911,55,11,40,26
TELANGANA,rangareddi,Whole Year,Turmeric,2010,4045,83.35550625,13988,63,9,41,25
TELANGANA,rangareddi,Whole Year,Turmeric,2011,4636,54.14354219,16439,57,8,39,25
TELANGANA,rangareddi,Kharif,Turmeric,2013,3740,72.83587852,12028,58,7,45,26
TELANGANA,warangal,Whole Year,Turmeric,2000,14633,88.98748988,55810,59,11,42,26
TELANGANA,warangal,Whole Year,Turmeric,2001,9801,96.16497562,30609,61,12,42,26
TELANGANA,warangal,Whole Year,Turmeric,2002,8348,92.14420816,32666,62,11,41,27
TELANGANA,warangal,Whole Year,Turmeric,2003,9399,77.27293234,47127,59,11,43,27
TELANGANA,warangal,Whole Year,Turmeric,2004,10402,67.16195092,48088,57,11,41,27
TELANGANA,warangal,Whole Year,Turmeric,2005,11097,76.20991258,56217,57,10,43,27
TELANGANA,warangal,Whole Year,Turmeric,2006,9220,94.31799271,49806,57,12,41,28
TELANGANA,warangal,Whole Year,Turmeric,2008,9456,69.66374939,43422,58,12,41,26
TELANGANA,warangal,Whole Year,Turmeric,2009,12723,85.62543797,57801,55,11,40,26
TELANGANA,warangal,Whole Year,Turmeric,2010,9724,90.95533637,56098,63,9,41,25
TELANGANA,warangal,Whole Year,Turmeric,2011,9965,84.98770833,35356,57,8,39,25
TELANGANA,warangal,Kharif,Turmeric,2013,10406,115.4974757,47046,58,7,45,26
UTTAR PRADESH,agra,Rabi,Turmeric,2004,1,86.52062297,1,68,4,44,25
UTTAR PRADESH,agra,Rabi,Turmeric,2006,1,83.09380191,3,65,4,42,25
UTTAR PRADESH,aligarh,Rabi,Turmeric,2004,1,81.09492224,2,68,4,44,25
UTTAR PRADESH,aligarh,Rabi,Turmeric,2006,1,81.31616019,4,65,4,42,25
UTTAR PRADESH,aligarh,Rabi,Turmeric,2009,3,64.81084668,10,62,6,45,26
UTTAR PRADESH,aligarh,Rabi,Turmeric,2010,3,76.56273722,9,65,5,45,26
UTTAR PRADESH,aligarh,Rabi,Turmeric,2011,1,95.2794781,3,68,3,43,25
UTTAR PRADESH,aligarh,Rabi,Turmeric,2012,11,62.69203984,31,63,3,45,25
UTTAR PRADESH,aligarh,Rabi,Turmeric,2013,12,64.35616999,35,70,2,43,25
UTTAR PRADESH,allahabad,Whole Year,Turmeric,1999,2,92.8933475,3,66,4,45,25
UTTAR PRADESH,allahabad,Whole Year,Turmeric,2000,2,86.33214825,3,67,6,43,24
UTTAR PRADESH,allahabad,Whole Year,Turmeric,2001,2,98.89859825,4,66,4,44,25
UTTAR PRADESH,allahabad,Rabi,Turmeric,2004,1,229.0543819,2,68,4,44,25
UTTAR PRADESH,allahabad,Rabi,Turmeric,2006,1,177.6731985,4,65,4,42,25
UTTAR PRADESH,ambedkar nagar,Whole Year,Turmeric,2000,6,223.9812665,11,67,6,43,24
UTTAR PRADESH,ambedkar nagar,Rabi,Turmeric,2004,1,196.7887722,1,68,4,44,25
UTTAR PRADESH,ambedkar nagar,Rabi,Turmeric,2006,2,234.4044151,7,65,4,42,25
UTTAR PRADESH,auraiya,Whole Year,Turmeric,2002,1,188.2955346,2,61,5,44,25
UTTAR PRADESH,auraiya,Rabi,Turmeric,2004,12,260.1387112,21,68,4,44,25
UTTAR PRADESH,auraiya,Rabi,Turmeric,2006,7,279.1563093,24,65,4,42,25
UTTAR PRADESH,auraiya,Rabi,Turmeric,2007,7,238.2197758,22,65,6,44,25
UTTAR PRADESH,auraiya,Rabi,Turmeric,2009,2,216.9377313,6,62,6,45,26
UTTAR PRADESH,auraiya,Rabi,Turmeric,2011,1,224.9938943,3,68,3,43,25
UTTAR PRADESH,azamgarh,Whole Year,Turmeric,1998,28,268.1879912,52,69,5,45,24
UTTAR PRADESH,azamgarh,Whole Year,Turmeric,1999,7,314.9260555,11,66,4,45,25
UTTAR PRADESH,azamgarh,Whole Year,Turmeric,2000,2,233.3404587,3,67,6,43,24
UTTAR PRADESH,azamgarh,Whole Year,Turmeric,2002,2,192.0900625,4,61,5,44,25
UTTAR PRADESH,azamgarh,Whole Year,Turmeric,2003,1,192.3165907,2,67,4,45,26
UTTAR PRADESH,azamgarh,Rabi,Turmeric,2005,1,204.3700492,4,63,4,46,25
UTTAR PRADESH,azamgarh,Rabi,Turmeric,2007,2,213.5543198,6,65,6,44,25
UTTAR PRADESH,azamgarh,Rabi,Turmeric,2009,7,189.69386,23,62,6,45,26
UTTAR PRADESH,azamgarh,Rabi,Turmeric,2012,1,230.237405,3,63,3,45,25
UTTAR PRADESH,azamgarh,Rabi,Turmeric,2013,2,229.5043671,6,70,2,43,25
UTTAR PRADESH,baghpat,Whole Year,Turmeric,2000,4,190.4887884,7,67,6,43,24
UTTAR PRADESH,baghpat,Rabi,Turmeric,2013,3,241.7478157,9,70,2,43,25
UTTAR PRADESH,bahraich,Whole Year,Turmeric,1998,143,260.1693737,266,69,5,45,24
UTTAR PRADESH,bahraich,Whole Year,Turmeric,1999,151,217.282079,235,66,4,45,25
UTTAR PRADESH,bahraich,Whole Year,Turmeric,2000,207,87.68367461,361,67,6,43,24
UTTAR PRADESH,bahraich,Whole Year,Turmeric,2001,218,100.5448519,390,66,4,44,25
UTTAR PRADESH,bahraich,Whole Year,Turmeric,2002,224,93.47932099,407,61,5,44,25
UTTAR PRADESH,bahraich,Whole Year,Turmeric,2003,156,85.81127675,282,67,4,45,26
UTTAR PRADESH,bahraich,Rabi,Turmeric,2004,241,76.95068973,419,68,4,44,25
UTTAR PRADESH,bahraich,Rabi,Turmeric,2005,156,119.6585575,695,63,4,46,25
UTTAR PRADESH,bahraich,Rabi,Turmeric,2006,241,104.4497955,820,65,4,42,25
UTTAR PRADESH,bahraich,Rabi,Turmeric,2007,104,97.57001898,319,65,6,44,25
UTTAR PRADESH,bahraich,Rabi,Turmeric,2009,154,89.37031263,509,62,6,45,26
UTTAR PRADESH,bahraich,Rabi,Turmeric,2010,125,100.8839097,393,65,5,45,26
UTTAR PRADESH,bahraich,Rabi,Turmeric,2011,114,94.93851461,321,68,3,43,25
UTTAR PRADESH,bahraich,Rabi,Turmeric,2012,100,99.17329288,283,63,3,45,25
UTTAR PRADESH,bahraich,Rabi,Turmeric,2013,69,73.18944107,200,70,2,43,25
UTTAR PRADESH,ballia,Whole Year,Turmeric,1999,31,90.28553676,48,66,4,45,25
UTTAR PRADESH,ballia,Whole Year,Turmeric,2001,1,113.6272114,2,66,4,44,25
UTTAR PRADESH,ballia,Whole Year,Turmeric,2002,2,80.61260095,3,61,5,44,25
UTTAR PRADESH,ballia,Whole Year,Turmeric,2003,2,73.86238341,3,67,4,45,26
UTTAR PRADESH,ballia,Rabi,Turmeric,2004,3,112.2278653,5,68,4,44,25
UTTAR PRADESH,ballia,Rabi,Turmeric,2005,2,92.12815879,9,63,4,46,25
UTTAR PRADESH,ballia,Rabi,Turmeric,2006,3,112.7101875,10,65,4,42,25
UTTAR PRADESH,ballia,Rabi,Turmeric,2007,1,98.92134896,3,65,6,44,25
UTTAR PRADESH,ballia,Rabi,Turmeric,2009,1,127.7201957,3,62,6,45,26
UTTAR PRADESH,balrampur,Whole Year,Turmeric,1998,4,114.7373764,7,69,5,45,24
UTTAR PRADESH,balrampur,Whole Year,Turmeric,1999,8,115.1235314,13,66,4,45,25
UTTAR PRADESH,balrampur,Whole Year,Turmeric,2000,1,114.2103776,2,67,6,43,24
UTTAR PRADESH,balrampur,Whole Year,Turmeric,2002,1,123.4617815,2,61,5,44,25
UTTAR PRADESH,balrampur,Whole Year,Turmeric,2003,2,133.0583985,4,67,4,45,26
UTTAR PRADESH,barabanki,Whole Year,Turmeric,1998,1,112.1849499,2,69,5,45,24
UTTAR PRADESH,barabanki,Whole Year,Turmeric,1999,9,101.4655792,14,66,4,45,25
UTTAR PRADESH,barabanki,Whole Year,Turmeric,2000,10,126.0722983,17,67,6,43,24
UTTAR PRADESH,barabanki,Whole Year,Turmeric,2001,14,135.3484118,25,66,4,44,25
UTTAR PRADESH,barabanki,Whole Year,Turmeric,2003,3,112.6448154,5,67,4,45,26
UTTAR PRADESH,barabanki,Rabi,Turmeric,2004,1,91.10934722,2,68,4,44,25
UTTAR PRADESH,barabanki,Rabi,Turmeric,2005,3,107.8206123,13,63,4,46,25
UTTAR PRADESH,barabanki,Rabi,Turmeric,2006,1,87.70646769,3,65,4,42,25
UTTAR PRADESH,barabanki,Rabi,Turmeric,2009,3,81.86237231,10,62,6,45,26
UTTAR PRADESH,barabanki,Rabi,Turmeric,2012,1,90.89584981,3,63,3,45,25
UTTAR PRADESH,barabanki,Rabi,Turmeric,2013,5,84.98432082,14,70,2,43,25
UTTAR PRADESH,bareilly,Whole Year,Turmeric,1998,19,79.9304434,35,69,5,45,24
UTTAR PRADESH,bareilly,Whole Year,Turmeric,1999,40,75.56387028,62,66,4,45,25
UTTAR PRADESH,bareilly,Whole Year,Turmeric,2000,22,105.4739059,38,67,6,43,24
UTTAR PRADESH,bareilly,Whole Year,Turmeric,2001,16,76.59757549,29,66,4,44,25
UTTAR PRADESH,bareilly,Whole Year,Turmeric,2002,30,91.88588129,55,61,5,44,25
UTTAR PRADESH,bareilly,Whole Year,Turmeric,2003,17,108.4162401,31,67,4,45,26
UTTAR PRADESH,bareilly,Rabi,Turmeric,2004,38,99.69890445,66,68,4,44,25
UTTAR PRADESH,bareilly,Rabi,Turmeric,2005,13,96.55452017,58,63,4,46,25
UTTAR PRADESH,bareilly,Rabi,Turmeric,2006,18,87.49197222,61,65,4,42,25
UTTAR PRADESH,bareilly,Rabi,Turmeric,2007,14,94.91416435,43,65,6,44,25
UTTAR PRADESH,bareilly,Rabi,Turmeric,2009,11,83.1720137,36,62,6,45,26
UTTAR PRADESH,bareilly,Rabi,Turmeric,2010,31,75.23233447,97,65,5,45,26
UTTAR PRADESH,bareilly,Rabi,Turmeric,2011,124,89.19066899,349,68,3,43,25
UTTAR PRADESH,bareilly,Rabi,Turmeric,2012,62,80.46363908,175,63,3,45,25
UTTAR PRADESH,bareilly,Rabi,Turmeric,2013,40,81.42096992,116,70,2,43,25
UTTAR PRADESH,bijnor,Whole Year,Turmeric,2001,1,71.59474749,2,66,4,44,25
UTTAR PRADESH,bijnor,Rabi,Turmeric,2009,1,101.987229,3,62,6,45,26
UTTAR PRADESH,bijnor,Rabi,Turmeric,2010,1,74.39110241,3,65,5,45,26
UTTAR PRADESH,bijnor,Rabi,Turmeric,2012,1,93.23959187,3,63,3,45,25
UTTAR PRADESH,budaun,Whole Year,Turmeric,1998,99,107.9770493,184,69,5,45,24
UTTAR PRADESH,budaun,Whole Year,Turmeric,1999,241,99.40975729,376,66,4,45,25
UTTAR PRADESH,budaun,Whole Year,Turmeric,2000,150,92.79375526,262,67,6,43,24
UTTAR PRADESH,budaun,Whole Year,Turmeric,2001,124,113.5856837,222,66,4,44,25
UTTAR PRADESH,budaun,Whole Year,Turmeric,2002,104,119.7590768,189,61,5,44,25
UTTAR PRADESH,budaun,Whole Year,Turmeric,2003,69,113.8999936,125,67,4,45,26
UTTAR PRADESH,budaun,Rabi,Turmeric,2004,175,139.862618,304,68,4,44,25
UTTAR PRADESH,budaun,Rabi,Turmeric,2005,52,111.0574682,232,63,4,46,25
UTTAR PRADESH,budaun,Rabi,Turmeric,2006,148,138.4229615,503,65,4,42,25
UTTAR PRADESH,budaun,Rabi,Turmeric,2007,104,126.3808608,319,65,6,44,25
UTTAR PRADESH,budaun,Rabi,Turmeric,2009,62,78.2748451,205,62,6,45,26
UTTAR PRADESH,budaun,Rabi,Turmeric,2010,79,102.8554871,248,65,5,45,26
UTTAR PRADESH,budaun,Rabi,Turmeric,2011,318,95.91695726,896,68,3,43,25
UTTAR PRADESH,budaun,Rabi,Turmeric,2012,303,100.7078298,858,63,3,45,25
UTTAR PRADESH,budaun,Rabi,Turmeric,2013,168,84.27823581,486,70,2,43,25
UTTAR PRADESH,chandauli,Whole Year,Turmeric,2003,1,84.10801965,2,67,4,45,26
UTTAR PRADESH,chandauli,Rabi,Turmeric,2005,1,97.38458497,4,63,4,46,25
UTTAR PRADESH,chandauli,Rabi,Turmeric,2009,4,113.6358582,13,62,6,45,26
UTTAR PRADESH,deoria,Whole Year,Turmeric,1998,2,99.56723819,4,69,5,45,24
UTTAR PRADESH,deoria,Whole Year,Turmeric,2001,3,83.77376985,5,66,4,44,25
UTTAR PRADESH,deoria,Whole Year,Turmeric,2002,5,101.0603142,9,61,5,44,25
UTTAR PRADESH,deoria,Whole Year,Turmeric,2003,11,180.8903333,20,67,4,45,26
UTTAR PRADESH,deoria,Rabi,Turmeric,2004,10,169.4993333,17,68,4,44,25
UTTAR PRADESH,deoria,Rabi,Turmeric,2005,6,77.28028149,27,63,4,46,25
UTTAR PRADESH,deoria,Rabi,Turmeric,2006,16,94.52502346,54,65,4,42,25
UTTAR PRADESH,deoria,Rabi,Turmeric,2007,1,95.60775195,3,65,6,44,25
