,State,District,Year,Season,Crop,Area,Production,Rainfall
366,Tamil Nadu,the nilgiris,1999,Whole Year,Black pepper,185,36,222.3906111
367,Tamil Nadu,the nilgiris,2000,Whole Year,Black pepper,637,123,196.6562176
368,Tamil Nadu,the nilgiris,2003,Whole Year,Black pepper,2434,470,262.4239348
369,Tamil Nadu,the nilgiris,2005,Whole Year,Black pepper,2543,491,260.1387048
370,Tamil Nadu,the nilgiris,2006,Whole Year,Black pepper,2526,488,238.2197757
371,Tamil Nadu,the nilgiris,2007,Whole Year,Black pepper,1908,368,216.9377313
372,Tamil Nadu,the nilgiris,2008,Whole Year,Black pepper,1919,370,224.9938943
373,Tamil Nadu,the nilgiris,2009,Whole Year,Black pepper,1358,244,268.1879912
374,Tamil Nadu,the nilgiris,2011,Whole Year,Black pepper,960,162,257.9486659
375,Tamil Nadu,the nilgiris,2013,Whole Year,Black pepper,1069,190,227.7735046
376,Tamil Nadu,theni,1999,Whole Year,Black pepper,12,3,213.8946216
377,Tamil Nadu,theni,2000,Whole Year,Black pepper,24,6,204.258886
378,Tamil Nadu,theni,2003,Whole Year,Black pepper,63,16,286.0825738
379,Tamil Nadu,theni,2005,Whole Year,Black pepper,67,17,230.2373996
380,Tamil Nadu,theni,2006,Whole Year,Black pepper,64,17,231.2545306
381,Tamil Nadu,theni,2007,Whole Year,Black pepper,71,19,184.5344609
382,Tamil Nadu,theni,2008,Whole Year,Black pepper,73,19,190.4887884
383,Tamil Nadu,theni,2009,Whole Year,Black pepper,72,21,241.7478157
384,Tamil Nadu,theni,2011,Whole Year,Black pepper,72,23,235.9374846
385,Tamil Nadu,theni,2013,Whole Year,Black pepper,64,19,202.2399478
386,Tamil Nadu,tirunelveli,2000,Whole Year,Black pepper,7,1,263.7014232
387,Tamil Nadu,tirunelveli,2003,Whole Year,Black pepper,43,9,154.1687038
388,Tamil Nadu,tirunelveli,2005,Whole Year,Black pepper,51,10,114.2103742
389,Tamil Nadu,tirunelveli,2006,Whole Year,Black pepper,42,9,133.0583984
390,Tamil Nadu,tirunelveli,2007,Whole Year,Black pepper,41,8,112.1849499
391,Tamil Nadu,tirunelveli,2008,Whole Year,Black pepper,39,8,101.4655792
392,Tamil Nadu,tirunelveli,2009,Whole Year,Black pepper,40,8,126.0722983
393,Tamil Nadu,tirunelveli,2011,Whole Year,Black pepper,40,8,126.1879415
394,Tamil Nadu,tirunelveli,2013,Whole Year,Black pepper,188,38,110.8497843
395,Tamil Nadu,vellore,2005,Whole Year,Black pepper,1,,152.2854013
396,Tamil Nadu,vellore,2006,Whole Year,Black pepper,1,,101.9872289
397,Tamil Nadu,vellore,2007,Whole Year,Black pepper,1,,74.39110241
398,Tamil Nadu,vellore,2008,Whole Year,Black pepper,1,,93.23959187
399,Karnataka,bangalore rural,2005,Whole Year,Cardamom,1,,107.9770493
400,Karnataka,bangalore rural,2008,Whole Year,Cardamom,1,,82.02341885
401,Karnataka,bangalore rural,2010,Whole Year,Cardamom,1,,96.60442038
402,Karnataka,chamarajanagar,1998,Whole Year,Cardamom,16,1,107.8678363
403,Karnataka,chamarajanagar,1999,Whole Year,Cardamom,16,1,136.4176667
404,Karnataka,chamarajanagar,2000,Whole Year,Cardamom,14,1,120.6010556
405,Karnataka,chamarajanagar,2002,Whole Year,Cardamom,13,1,162.228088
406,Karnataka,chamarajanagar,2003,Whole Year,Cardamom,14,1,110.6311603
407,Karnataka,chamarajanagar,2004,Whole Year,Cardamom,10,1,152.9900967
408,Karnataka,chamarajanagar,2005,Whole Year,Cardamom,9,1,157.0504247
409,Karnataka,chamarajanagar,2006,Whole Year,Cardamom,9,1,146.3660354
410,Karnataka,chamarajanagar,2007,Whole Year,Cardamom,1,,116.4520863
411,Karnataka,chamarajanagar,2008,Whole Year,Cardamom,1,,139.1921739
412,Karnataka,chamarajanagar,2010,Whole Year,Cardamom,1,,165.6965978
413,Karnataka,chamarajanagar,2013,Whole Year,Cardamom,15,1,199.3693514
414,Karnataka,hassan,1997,Whole Year,Cardamom,7097,344,123.2456472
415,Karnataka,hassan,1998,Whole Year,Cardamom,7105,345,180.4049167
416,Karnataka,hassan,1999,Whole Year,Cardamom,7345,356,216.9184097
417,Karnataka,hassan,2000,Whole Year,Cardamom,7403,359,189.1212008
418,Karnataka,hassan,2002,Whole Year,Cardamom,7443,361,289.6323501
419,Karnataka,hassan,2003,Whole Year,Cardamom,7489,363,180.1401135
420,Karnataka,hassan,2004,Whole Year,Cardamom,7555,366,255.1391761
421,Karnataka,hassan,2005,Whole Year,Cardamom,7555,366,294.5814313
422,Karnataka,hassan,2006,Whole Year,Cardamom,7560,367,243.9772859
423,Karnataka,hassan,2007,Whole Year,Cardamom,7554,411,249.9221905
424,Karnataka,hassan,2008,Whole Year,Cardamom,7554,561,234.4298492
425,Karnataka,hassan,2009,Whole Year,Cardamom,7670,547,279.5833208
426,Karnataka,hassan,2010,Whole Year,Cardamom,7687,594,271.3759434
427,Karnataka,hassan,2011,Whole Year,Cardamom,7707,679,327.9317453
428,Karnataka,hassan,2012,Whole Year,Cardamom,7608,670,231.2762288
429,Karnataka,hassan,2013,Whole Year,Cardamom,7463,621,243.6832691
430,Karnataka,kodagu,1997,Whole Year,Cardamom,9800,611,204.7278558
431,Karnataka,kodagu,1998,Whole Year,Cardamom,9325,582,133.8549167
432,Karnataka,kodagu,1999,Whole Year,Cardamom,8950,558,164.6925764
433,Karnataka,kodagu,2000,Whole Year,Cardamom,8943,558,140.2564647
434,Karnataka,kodagu,2002,Whole Year,Cardamom,8170,510,194.5157054
435,Karnataka,kodagu,2003,Whole Year,Cardamom,8165,509,142.8276855
436,Karnataka,kodagu,2004,Whole Year,Cardamom,8267,516,175.9989738
437,Karnataka,kodagu,2005,Whole Year,Cardamom,8811,550,212.2009978
438,Karnataka,kodagu,2006,Whole Year,Cardamom,12682,791,169.4474998
439,Karnataka,kodagu,2007,Whole Year,Cardamom,10411,1340,194.4210417
440,Karnataka,kodagu,2008,Whole Year,Cardamom,9043,1164,164.4584201
441,Karnataka,kodagu,2009,Whole Year,Cardamom,8289,443,188.368785
442,Karnataka,kodagu,2010,Whole Year,Cardamom,8073,615,207.7573154
443,Karnataka,kodagu,2011,Whole Year,Cardamom,8376,481,222.7943596
444,Karnataka,kodagu,2012,Whole Year,Cardamom,8326,478,163.13428
445,Karnataka,kodagu,2013,Whole Year,Cardamom,8330,635,161.41969
446,Karnataka,mysore,1997,Whole Year,Cardamom,16,1,153.9581408
447,Karnataka,shimoga,1997,Whole Year,Cardamom,267,20,166.3175833
448,Karnataka,shimoga,1998,Whole Year,Cardamom,237,18,161.2850833
449,Karnataka,shimoga,1999,Whole Year,Cardamom,270,21,168.4563403
450,Karnataka,shimoga,2000,Whole Year,Cardamom,274,21,147.9878617
451,Karnataka,shimoga,2002,Whole Year,Cardamom,284,22,229.2154051
452,Karnataka,shimoga,2003,Whole Year,Cardamom,272,21,143.9733014
453,Karnataka,shimoga,2004,Whole Year,Cardamom,289,22,207.8584418
454,Karnataka,shimoga,2005,Whole Year,Cardamom,279,21,244.3341201
455,Karnataka,shimoga,2006,Whole Year,Cardamom,280,21,202.5765933
456,Karnataka,shimoga,2007,Whole Year,Cardamom,284,24,234.8561328
457,Karnataka,shimoga,2008,Whole Year,Cardamom,278,40,170.6075944
458,Karnataka,shimoga,2009,Whole Year,Cardamom,292,40,214.2627162
459,Karnataka,shimoga,2010,Whole Year,Cardamom,412,69,230.3833097
460,Karnataka,shimoga,2011,Whole Year,Cardamom,327,22,235.8598591
461,Karnataka,shimoga,2012,Whole Year,Cardamom,314,21,187.5629049
462,Karnataka,shimoga,2013,Whole Year,Cardamom,258,42,187.4042421
463,Karnataka,tumkur,2010,Whole Year,Cardamom,1,,160.4435202
464,Kerala,idukki,1998,Whole Year,Cardamom,32686,4556,129.2014669
465,Kerala,idukki,1999,Whole Year,Cardamom,32667,6077,166.6843403
466,Kerala,idukki,2000,Whole Year,Cardamom,32671,7072,187.1626117
467,Kerala,idukki,2001,Whole Year,Cardamom,32668,7788,233.510051
468,Kerala,idukki,2002,Whole Year,Cardamom,32743,8057,184.5958376
469,Kerala,idukki,2003,Whole Year,Cardamom,32815,8224,165.6919865
470,Kerala,idukki,2004,Whole Year,Cardamom,32856,7931,207.8729155
471,Kerala,idukki,2005,Whole Year,Cardamom,32846,9076,206.5359096
472,Kerala,idukki,2006,Whole Year,Cardamom,32840,7894,209.0625758
473,Kerala,idukki,2007,Whole Year,Cardamom,31241,6404,170.324798
474,Kerala,idukki,2008,Whole Year,Cardamom,33078,7827,172.8543165
475,Kerala,idukki,2009,Whole Year,Cardamom,33083,7077,209.2521097
476,Kerala,idukki,2012,Whole Year,Cardamom,33076,9286,212.4965925
477,Kerala,idukki,2013,Whole Year,Cardamom,31810,13040,189.284538
478,Nagaland,kohima,2006,Kharif,Cardamom,140,220,225.0351282
479,Nagaland,kohima,2007,Kharif,Cardamom,50,30,207.662
480,Nagaland,kohima,2008,Kharif,Cardamom,150,20,183.0603333
481,Nagaland,mokokchung,2006,Kharif,Cardamom,170,280,192.1116667
482,Nagaland,mokokchung,2007,Kharif,Cardamom,30,10,240.064
483,Nagaland,mokokchung,2008,Kharif,Cardamom,10,10,204.649
484,Nagaland,mon,2008,Kharif,Cardamom,80,20,165.5156667
485,Nagaland,phek,2006,Kharif,Cardamom,160,260,161.7843333
486,Nagaland,phek,2007,Kharif,Cardamom,100,50,205.1463333
487,Nagaland,phek,2008,Kharif,Cardamom,400,60,191.6963333
488,Nagaland,tuensang,2008,Kharif,Cardamom,60,10,186.8683333
489,Nagaland,wokha,2006,Kharif,Cardamom,150,250,177.6783333
490,Nagaland,wokha,2007,Kharif,Cardamom,20,10,228.5503333
491,Nagaland,wokha,2008,Kharif,Cardamom,20,10,186.7743333
492,Nagaland,zunheboto,2008,Kharif,Cardamom,60,10,167.101
493,Tamil Nadu,coimbatore,1997,Whole Year,Cardamom,834,70,177.372
494,Tamil Nadu,coimbatore,1998,Whole Year,Cardamom,833,68,140.42475
495,Tamil Nadu,coimbatore,2000,Whole Year,Cardamom,6,,188.8410625
496,Tamil Nadu,coimbatore,2003,Whole Year,Cardamom,813,63,244.5607435
497,Tamil Nadu,coimbatore,2004,Whole Year,Cardamom,813,63,237.5595699
498,Tamil Nadu,coimbatore,2005,Whole Year,Cardamom,869,68,237.8742142
499,Tamil Nadu,coimbatore,2006,Whole Year,Cardamom,869,68,223.3639345
500,Tamil Nadu,coimbatore,2007,Whole Year,Cardamom,808,63,177.5259112
501,Tamil Nadu,coimbatore,2008,Whole Year,Cardamom,808,63,197.5553259
502,Tamil Nadu,coimbatore,2009,Whole Year,Cardamom,808,63,238.1848605
503,Tamil Nadu,coimbatore,2011,Whole Year,Cardamom,808,63,228.409905
504,Tamil Nadu,coimbatore,2013,Whole Year,Cardamom,808,63,204.6770896
505,Tamil Nadu,dharmapuri,1998,Whole Year,Cardamom,324,24,210.1095006
506,Tamil Nadu,dharmapuri,2013,Whole Year,Cardamom,4,,77.76369444
507,Tamil Nadu,dindigul,1997,Whole Year,Cardamom,362,40,70.13439219
508,Tamil Nadu,dindigul,2000,Whole Year,Cardamom,9,1,120.8816667
509,Tamil Nadu,dindigul,2003,Whole Year,Cardamom,260,26,189.897876
510,Tamil Nadu,dindigul,2004,Whole Year,Cardamom,282,28,136.1544496
511,Tamil Nadu,dindigul,2005,Whole Year,Cardamom,289,29,140.8889541
512,Tamil Nadu,dindigul,2006,Whole Year,Cardamom,286,28,150.8494128
513,Tamil Nadu,dindigul,2007,Whole Year,Cardamom,284,28,109.4423677
514,Tamil Nadu,dindigul,2008,Whole Year,Cardamom,268,27,122.0787806
515,Tamil Nadu,dindigul,2009,Whole Year,Cardamom,285,28,156.0423151
516,Tamil Nadu,dindigul,2011,Whole Year,Cardamom,320,32,159.2565263
517,Tamil Nadu,dindigul,2013,Whole Year,Cardamom,274,27,126.7584898
518,Tamil Nadu,erode,1998,Whole Year,Cardamom,25,2,161.2227812
519,Tamil Nadu,erode,1999,Whole Year,Cardamom,20,2,114.8568264
520,Tamil Nadu,erode,2004,Whole Year,Cardamom,1,,112.3547355
521,Tamil Nadu,erode,2005,Whole Year,Cardamom,3,,127.4266407
522,Tamil Nadu,erode,2006,Whole Year,Cardamom,3,,132.1746367
523,Tamil Nadu,erode,2007,Whole Year,Cardamom,1,,93.36713639
524,Tamil Nadu,erode,2008,Whole Year,Cardamom,8,1,114.6913447
525,Tamil Nadu,erode,2009,Whole Year,Cardamom,2,,139.2084454
526,Tamil Nadu,erode,2011,Whole Year,Cardamom,1,,142.5060371
527,Tamil Nadu,erode,2013,Whole Year,Cardamom,1,,120.7083822
528,Tamil Nadu,namakkal,2003,Whole Year,Cardamom,28,2,117.7177318
529,Tamil Nadu,namakkal,2004,Whole Year,Cardamom,30,2,78.90490785
530,Tamil Nadu,namakkal,2005,Whole Year,Cardamom,15,1,78.36074232
531,Tamil Nadu,namakkal,2006,Whole Year,Cardamom,30,2,88.23481186
532,Tamil Nadu,namakkal,2007,Whole Year,Cardamom,21,1,57.24098432
533,Tamil Nadu,namakkal,2008,Whole Year,Cardamom,23,2,74.05908203
534,Tamil Nadu,namakkal,2009,Whole Year,Cardamom,15,1,92.79825684
535,Tamil Nadu,namakkal,2011,Whole Year,Cardamom,22,2,102.6852714
536,Tamil Nadu,namakkal,2013,Whole Year,Cardamom,15,1,76.02340466
537,Tamil Nadu,salem,1997,Whole Year,Cardamom,145,10,81.4044542
538,Tamil Nadu,salem,2003,Whole Year,Cardamom,42,3,71.64625
539,Tamil Nadu,salem,2004,Whole Year,Cardamom,42,3,74.01489798
540,Tamil Nadu,salem,2005,Whole Year,Cardamom,42,3,71.42307483
541,Tamil Nadu,salem,2006,Whole Year,Cardamom,39,3,83.35550624
542,Tamil Nadu,salem,2007,Whole Year,Cardamom,42,3,54.14354219
543,Tamil Nadu,salem,2008,Whole Year,Cardamom,27,2,72.83587852
544,Tamil Nadu,salem,2009,Whole Year,Cardamom,21,1,88.98748988
545,Tamil Nadu,salem,2011,Whole Year,Cardamom,39,3,96.15570749
546,Tamil Nadu,salem,2013,Whole Year,Cardamom,35,2,70.93349797
547,Tamil Nadu,the nilgiris,1997,Whole Year,Cardamom,1245,110,73.93485068
548,Tamil Nadu,the nilgiris,1998,Whole Year,Cardamom,1200,110,158.5853333
549,Tamil Nadu,the nilgiris,1999,Whole Year,Cardamom,77,7,222.3906111
550,Tamil Nadu,the nilgiris,2000,Whole Year,Cardamom,65,6,196.6562176
551,Tamil Nadu,the nilgiris,2003,Whole Year,Cardamom,1014,94,262.4239348
552,Tamil Nadu,the nilgiris,2004,Whole Year,Cardamom,1034,96,260.1387048
553,Tamil Nadu,the nilgiris,2005,Whole Year,Cardamom,1054,98,279.1563087
554,Tamil Nadu,the nilgiris,2006,Whole Year,Cardamom,616,57,238.2197757
555,Tamil Nadu,the nilgiris,2007,Whole Year,Cardamom,673,63,216.9377313
556,Tamil Nadu,the nilgiris,2008,Whole Year,Cardamom,717,67,224.9938943
557,Tamil Nadu,the nilgiris,2009,Whole Year,Cardamom,251,23,268.1879912
558,Tamil Nadu,the nilgiris,2011,Whole Year,Cardamom,1036,96,257.9486659
559,Tamil Nadu,the nilgiris,2013,Whole Year,Cardamom,979,91,227.7735046
560,Tamil Nadu,theni,1997,Whole Year,Cardamom,1242,120,213.8946216
561,Tamil Nadu,theni,1998,Whole Year,Cardamom,1207,55,168.9395833
562,Tamil Nadu,theni,1999,Whole Year,Cardamom,112,11,190.9826319
563,Tamil Nadu,theni,2000,Whole Year,Cardamom,1222,116,204.258886
564,Tamil Nadu,theni,2003,Whole Year,Cardamom,1418,136,286.0825738
565,Tamil Nadu,theni,2004,Whole Year,Cardamom,1499,143,230.2373996
566,Tamil Nadu,theni,2005,Whole Year,Cardamom,1516,146,229.5043666
567,Tamil Nadu,theni,2006,Whole Year,Cardamom,1494,143,231.2545306
568,Tamil Nadu,theni,2007,Whole Year,Cardamom,1484,142,184.5344609
569,Tamil Nadu,theni,2008,Whole Year,Cardamom,1491,143,190.4887884
570,Tamil Nadu,theni,2009,Whole Year,Cardamom,1509,145,241.7478157
571,Tamil Nadu,theni,2011,Whole Year,Cardamom,1501,144,235.9374846
572,Tamil Nadu,theni,2013,Whole Year,Cardamom,1391,134,202.2399478
573,Tamil Nadu,tirunelveli,1997,Whole Year,Cardamom,980,90,263.7014232
574,Tamil Nadu,tirunelveli,1998,Whole Year,Cardamom,131,12,102.6661667
575,Tamil Nadu,tirunelveli,1999,Whole Year,Cardamom,660,63,98.08434722
576,Tamil Nadu,tirunelveli,2000,Whole Year,Cardamom,842,81,127.6504456
577,Tamil Nadu,tirunelveli,2003,Whole Year,Cardamom,1241,119,154.1687038
578,Tamil Nadu,tirunelveli,2004,Whole Year,Cardamom,831,80,114.2103742
579,Tamil Nadu,tirunelveli,2005,Whole Year,Cardamom,759,73,123.4617812
580,Tamil Nadu,tirunelveli,2006,Whole Year,Cardamom,760,73,133.0583984
581,Tamil Nadu,tirunelveli,2007,Whole Year,Cardamom,752,72,112.1849499
582,Tamil Nadu,tirunelveli,2008,Whole Year,Cardamom,379,36,101.4655792
583,Tamil Nadu,tirunelveli,2009,Whole Year,Cardamom,425,41,126.0722983
584,Tamil Nadu,tirunelveli,2011,Whole Year,Cardamom,224,22,126.1879415
585,Tamil Nadu,tirunelveli,2013,Whole Year,Cardamom,193,19,110.8497843
586,Tamil Nadu,tiruvannamalai,2005,Whole Year,Cardamom,1,,152.2854013
587,Tamil Nadu,vellore,2006,Whole Year,Cardamom,2,,105.4739058
588,Tamil Nadu,vellore,2009,Whole Year,Cardamom,4,,74.39110241
589,Tamil Nadu,vellore,2011,Whole Year,Cardamom,5,,104.3060874
590,Tamil Nadu,vellore,2013,Whole Year,Cardamom,7,,79.91106311
591,Tamil Nadu,virudhunagar,1997,Whole Year,Cardamom,332,30,81.8572296
592,Tamil Nadu,virudhunagar,1998,Whole Year,Cardamom,344,30,116.7919167
593,Tamil Nadu,virudhunagar,1999,Whole Year,Cardamom,344,29,112.7245764
594,Tamil Nadu,virudhunagar,2003,Whole Year,Cardamom,279,24,130.886298
595,Tamil Nadu,virudhunagar,2004,Whole Year,Cardamom,279,24,113.8999901
596,Tamil Nadu,virudhunagar,2005,Whole Year,Cardamom,279,24,123.4484158
597,Tamil Nadu,virudhunagar,2006,Whole Year,Cardamom,279,24,139.862618
598,Tamil Nadu,virudhunagar,2007,Whole Year,Cardamom,279,24,111.0574682
599,Tamil Nadu,virudhunagar,2008,Whole Year,Cardamom,279,24,105.7144557
600,Tamil Nadu,virudhunagar,2009,Whole Year,Cardamom,279,24,138.9944546
601,Tamil Nadu,virudhunagar,2011,Whole Year,Cardamom,317,27,136.9115379
602,Tamil Nadu,virudhunagar,2013,Whole Year,Cardamom,325,28,113.6443301
603,West Bengal,darjeeling,1997,Whole Year,Cardamom,2674,7,157.7818217
604,West Bengal,darjeeling,1998,Whole Year,Cardamom,2875,690,188.6920833
605,West Bengal,darjeeling,1999,Whole Year,Cardamom,2875,690,174.3736736
606,West Bengal,darjeeling,2001,Whole Year,Cardamom,2875,704,229.3351395
607,West Bengal,darjeeling,2002,Whole Year,Cardamom,2874,704,242.7090218
608,West Bengal,darjeeling,2003,Whole Year,Cardamom,2874,704,215.9727518
609,West Bengal,darjeeling,2004,Whole Year,Cardamom,2.87,0.7,201.062146
610,West Bengal,darjeeling,2005,Whole Year,Cardamom,2874,704,180.8344288
611,West Bengal,darjeeling,2006,Whole Year,Cardamom,2874,704,168.3783691
612,West Bengal,darjeeling,2008,Whole Year,Cardamom,245,704,164.8819474
613,Andhra Pradesh,anantapur,2000,Whole Year,Coriander,8953,2266,154.3762149
614,Andhra Pradesh,anantapur,2001,Whole Year,Coriander,4741,1119,67.71958695
615,Andhra Pradesh,anantapur,2002,Whole Year,Coriander,3914,481,58.81254891
616,Andhra Pradesh,anantapur,2003,Whole Year,Coriander,5646,610,57.62746241
617,Andhra Pradesh,anantapur,2004,Whole Year,Coriander,2439,290,64.4794552
618,Andhra Pradesh,anantapur,2005,Whole Year,Coriander,2962,900,58.06637127
619,Andhra Pradesh,anantapur,2006,Whole Year,Coriander,1389,385,61.95586427
620,Andhra Pradesh,anantapur,2008,Whole Year,Coriander,3766,1288,53.45682202
621,Andhra Pradesh,anantapur,2009,Whole Year,Coriander,4470,1797,76.05254043
622,Andhra Pradesh,anantapur,2010,Whole Year,Coriander,5323,3604,72.75862837
623,Andhra Pradesh,anantapur,2011,Whole Year,Coriander,2399,1327,79.51930236
624,Andhra Pradesh,anantapur,2012,Kharif,Coriander,2,1,60.26994186
625,Andhra Pradesh,anantapur,2012,Rabi,Coriander,2606,1631,159.887
626,Andhra Pradesh,anantapur,2013,Rabi,Coriander,1971,1234,47.09075
627,Andhra Pradesh,anantapur,2013,Whole Year,Coriander,1971,1234,44.6125
628,Andhra Pradesh,chittoor,2000,Whole Year,Coriander,60,19,54.02553432
629,Andhra Pradesh,chittoor,2001,Whole Year,Coriander,51,18,93.07042125
630,Andhra Pradesh,chittoor,2002,Whole Year,Coriander,86,24,82.27970177
631,Andhra Pradesh,chittoor,2003,Whole Year,Coriander,119,31,76.64689181
632,Andhra Pradesh,chittoor,2004,Whole Year,Coriander,125,30,76.69557432
633,Andhra Pradesh,chittoor,2005,Whole Year,Coriander,110,49,63.75546453
634,Andhra Pradesh,chittoor,2006,Whole Year,Coriander,155,52,90.57345538
635,Andhra Pradesh,chittoor,2008,Whole Year,Coriander,102,42,70.78987128
636,Andhra Pradesh,chittoor,2009,Whole Year,Coriander,125,64,103.2955824
637,Andhra Pradesh,chittoor,2010,Whole Year,Coriander,113,77,94.67613187
638,Andhra Pradesh,chittoor,2011,Whole Year,Coriander,74,43,89.70842766
639,Andhra Pradesh,chittoor,2012,Rabi,Coriander,49,29,73.48261897
640,Andhra Pradesh,chittoor,2013,Kharif,Coriander,27,16,67.0315
641,Andhra Pradesh,chittoor,2013,Rabi,Coriander,65,39,156.032
642,Andhra Pradesh,chittoor,2013,Whole Year,Coriander,92,55,78.379
643,Andhra Pradesh,east godavari,2000,Whole Year,Coriander,121,90,74.59993485
644,Andhra Pradesh,east godavari,2001,Whole Year,Coriander,32,25,111.4774683
645,Andhra Pradesh,east godavari,2002,Whole Year,Coriander,30,17,97.21445569
646,Andhra Pradesh,east godavari,2003,Whole Year,Coriander,51,39,110.046038
647,Andhra Pradesh,east godavari,2004,Whole Year,Coriander,22,14,114.5195032
648,Andhra Pradesh,east godavari,2005,Whole Year,Coriander,15,11,99.05979193
